MyUnknownColumn,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race
6016,28.0,Male,Bachelor's Degree,Software Engineer,3.0,70000.0,UK,White
6112,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0,USA,White
5471,37.0,Male,Bachelor's Degree,Product Manager,13.0,160000.0,UK,Welsh
1147,37.0,Male,PhD,Product Manager,14.0,195000.0,Australia,White
5130,42.0,Male,Master's Degree,Senior Software Engineer,18.0,180000.0,China,Korean
4471,31.0,Female,High School,Junior Sales Associate,1.0,25000.0,UK,White
669,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Canada,White
3021,28.0,Male,Master's Degree,Full Stack Engineer,5.0,84181.0,UK,White
359,47.0,Male,Master's,Director of Operations,19.0,170000.0,UK,Welsh
5066,24.0,Female,High School,Sales Associate,1.0,30000.0,China,Korean
2833,38.0,Male,Bachelor's Degree,Back end Developer,12.0,132442.0,UK,Welsh
2785,34.0,Male,Bachelor's Degree,Back end Developer,10.0,126520.0,China,Korean
1355,25.0,Male,Bachelor's Degree,Front end Developer,1.0,60000.0,Canada,Asian
5134,30.0,Male,Master's Degree,Financial Analyst,6.0,100000.0,UK,White
472,29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,China,Korean
2705,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,China,White
3333,35.0,Female,Master's Degree,Data Analyst,9.0,120000.0,UK,Asian
3640,37.0,Female,Master's Degree,Marketing Manager,9.0,100000.0,China,Korean
1398,37.0,Male,Master's Degree,Senior Software Engineer,9.0,145000.0,USA,African American
3587,32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,Canada,Asian
6070,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0,Australia,Australian
5266,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,UK,White
5649,31.0,Female,PhD,Data Scientist,8.0,140000.0,UK,Asian
3379,36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,China,Chinese
1258,62.0,Male,PhD,Software Engineer Manager,19.0,200000.0,UK,Mixed
3515,30.0,Male,High School,Junior HR Coordinator,2.0,33000.0,UK,Asian
5655,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,90000.0,USA,White
5782,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,70000.0,UK,Asian
1252,45.0,Male,PhD,Software Engineer Manager,15.0,185000.0,China,White
5799,36.0,Female,PhD,Research Scientist,12.0,170000.0,China,Chinese
5352,27.0,Male,Bachelor's Degree,Marketing Analyst,2.0,50000.0,Australia,Australian
6435,23.0,Male,Bachelor's Degree,Sales Representative,1.0,35000.0,Australia,Asian
4301,44.0,Male,PhD,Data Scientist,18.0,182000.0,USA,African American
3287,32.0,Male,Master's Degree,Product Manager,7.0,110000.0,China,Korean
2935,28.0,Male,Bachelor's Degree,Back end Developer,4.0,72389.0,UK,Mixed
4178,34.0,Female,Bachelor's Degree,Human Resources Manager,9.0,99000.0,UK,Mixed
5272,28.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,USA,African American
4913,30.0,Male,Master's Degree,Financial Manager,7.0,120000.0,China,Korean
1854,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,Australia,White
6261,45.0,Female,Master's Degree,Sales Manager,8.0,80000.0,Canada,Black
6521,29.0,Female,Bachelor's Degree,Financial Manager,4.0,55000.0,China,Korean
2107,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,Australia,Asian
133,47.0,Male,PhD,Senior Research Scientist,22.0,160000.0,USA,Hispanic
5239,31.0,Female,PhD,Research Scientist,8.0,120000.0,Canada,Asian
5032,36.0,Male,Bachelor's Degree,Sales Manager,11.0,160000.0,UK,Asian
930,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,China,Korean
825,33.0,Male,Master's,Product Manager,11.0,198000.0,USA,African American
6080,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0,China,White
1533,40.0,Male,PhD,Senior Software Engineer,12.0,160000.0,China,White
1216,26.0,Female,Master's Degree,Back end Developer,3.0,90000.0,Canada,Black
506,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Australia,Australian
4288,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,China,White
1998,36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0,China,Korean
3074,45.0,Female,Bachelor's Degree,Senior Project Engineer,22.0,171468.0,Canada,Black
1960,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,China,Chinese
1386,42.0,Male,PhD,Senior Software Engineer,14.0,170000.0,Australia,White
896,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,UK,Asian
4927,28.0,Female,PhD,Director of Marketing,6.0,105000.0,Canada,Asian
457,31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,USA,Hispanic
5783,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Australia,Asian
6389,45.0,Male,Master's Degree,Marketing Manager,13.0,130000.0,Canada,White
3712,45.0,Male,PhD,Data Scientist,18.0,180000.0,UK,Asian
6176,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0,Canada,White
4852,28.0,Male,Bachelor's Degree,Junior Data Analyst,3.0,52000.0,Canada,Black
4751,27.0,Male,Bachelor's Degree,Junior Data Analyst,2.0,50000.0,Canada,Asian
4271,41.0,Male,PhD,Data Scientist,15.0,155000.0,Canada,Asian
3525,27.0,Female,Master's Degree,Director of HR,5.0,80000.0,UK,White
4137,43.0,Male,PhD,Data Scientist,16.0,160000.0,Australia,Asian
3605,28.0,Male,Bachelor's Degree,Web Developer,4.0,65000.0,USA,Hispanic
6548,31.0,Male,High School,Sales Associate,3.0,50000.0,China,White
715,33.0,Female,Master's,Product Manager,11.0,198000.0,UK,Mixed
4189,40.0,Female,Master's Degree,Marketing Coordinator,12.0,122000.0,UK,Welsh
2216,34.0,Male,Master's Degree,Back end Developer,8.0,140000.0,UK,White
5305,36.0,Female,Master's Degree,Marketing Director,11.0,160000.0,Canada,Black
2925,43.0,Male,Bachelor's Degree,Senior Project Engineer,20.0,142421.0,Canada,Black
1812,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0,USA,Hispanic
3489,26.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,China,Korean
3144,27.0,Male,Bachelor's Degree,Software Developer,1.0,50000.0,China,Chinese
1829,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0,China,Korean
1157,29.0,Female,Bachelor's,Data Analyst,6.0,120000.0,Canada,Black
1326,36.0,Female,Master's Degree,Full Stack Engineer,8.0,140000.0,UK,White
4315,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,UK,White
512,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,China,White
1682,27.0,Male,Bachelor's Degree,Back end Developer,3.0,85000.0,UK,Mixed
501,28.0,Male,Master's,Product Manager,3.0,130000.0,Australia,White
6068,36.0,Female,PhD,Research Scientist,13.0,185000.0,USA,African American
1858,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0,UK,Mixed
1390,31.0,Male,Master's Degree,Full Stack Engineer,7.0,140000.0,China,Korean
5619,34.0,Male,PhD,Research Director,11.0,170000.0,China,Korean
3722,42.0,Male,PhD,Data Scientist,13.0,140000.0,USA,African American
2388,35.0,Female,Bachelor's Degree,Senior Project Engineer,12.0,166375.0,Canada,Asian
5545,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,China,White
3239,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,China,White
1542,36.0,Male,Master's Degree,Senior Software Engineer,8.0,140000.0,Canada,Black
1219,44.0,Female,Master's Degree,Senior Software Engineer,12.0,170000.0,Canada,Black
2683,41.0,Female,PhD,Director of Data Science,16.0,200000.0,China,Chinese
2995,35.0,Male,Master's Degree,Full Stack Engineer,9.0,132638.0,UK,White
5516,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,China,White
1193,30.0,Female,Bachelor's,Software Engineer,8.0,180000.0,China,Korean
5776,32.0,Female,Bachelor's Degree,Product Manager,7.0,110000.0,UK,Mixed
5297,32.0,Female,Master's Degree,Financial Manager,8.0,120000.0,Australia,Australian
1544,27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,Canada,White
3304,32.0,Male,Master's Degree,Product Manager,7.0,110000.0,Australia,Asian
3327,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,UK,Welsh
2541,55.0,Female,PhD,Software Engineer Manager,30.0,183138.0,USA,African American
955,41.0,Male,Bachelor's Degree,Software Engineer,11.0,185000.0,China,Korean
4849,39.0,Female,PhD,Senior Research Scientist,13.0,145000.0,USA,African American
4333,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,Australia,White
734,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Australia,White
6694,27.0,Male,High School,Digital Marketing Manager,2.0,40000.0,Australia,Asian
1158,31.0,Male,Bachelor's,Software Engineer,9.0,180000.0,UK,Asian
6200,40.0,Female,Bachelor's Degree,Financial Manager,16.0,215000.0,Canada,White
3297,42.0,Male,Master's Degree,Product Manager,14.0,180000.0,Australia,White
2984,26.0,Male,Master's Degree,Full Stack Engineer,3.0,70216.0,China,Korean
5309,27.0,Female,Bachelor's Degree,Graphic Designer,2.0,50000.0,Canada,Asian
5164,32.0,Male,PhD,Data Scientist,9.0,140000.0,USA,Asian
2158,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0,USA,Asian
1064,29.0,Female,Master's,Data Scientist,6.0,150000.0,Australia,Asian
2618,27.0,Male,Bachelor's Degree,Back end Developer,4.0,68732.0,UK,Mixed
1169,37.0,Male,PhD,Product Manager,14.0,195000.0,Australia,Asian
3225,48.0,Male,PhD,Director of Data Science,18.0,210000.0,UK,White
3639,28.0,Male,Bachelor's Degree,Software Engineer,3.0,60000.0,China,Korean
5592,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,Canada,Asian
2940,33.0,Female,Master's Degree,Full Stack Engineer,8.0,122970.0,Australia,White
4494,41.0,Male,PhD,Data Scientist,15.0,157000.0,Canada,White
3143,36.0,Female,Master's Degree,Data Scientist,8.0,130000.0,Canada,White
4983,31.0,Male,Bachelor's Degree,Sales Director,9.0,140000.0,USA,Asian
143,47.0,Male,Bachelor's,Senior Sales Manager,20.0,135000.0,China,White
6639,33.0,Female,Bachelor's Degree,Content Marketing Manager,7.0,90000.0,UK,White
3580,25.0,Female,Master's Degree,Junior HR Generalist,1.0,32000.0,USA,Hispanic
4949,21.0,Female,High School,Junior Sales Representative,0.0,25000.0,China,Chinese
2784,46.0,Female,PhD,Software Engineer Manager,21.0,174821.0,China,White
719,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,China,Korean
1821,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0,UK,Welsh
2504,29.0,Female,Master's Degree,Full Stack Engineer,4.0,104702.0,China,White
4363,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,Canada,Black
4174,40.0,Female,Master's Degree,Marketing Coordinator,12.0,122000.0,Australia,Asian
397,27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,USA,African American
5735,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,UK,White
6476,36.0,Male,Bachelor's Degree,Sales Representative,6.0,75000.0,Australia,Asian
4495,35.0,Female,Master's Degree,Human Resources Manager,8.0,92000.0,UK,Asian
1367,28.0,Male,Bachelor's Degree,Front end Developer,2.0,70000.0,USA,White
6098,30.0,Female,Bachelor's Degree,Marketing Coordinator,5.0,95000.0,USA,Asian
6003,24.0,Female,High School,Receptionist,0.0,25000.0,USA,Hispanic
597,28.0,Female,Master's,Data Scientist,6.0,175000.0,Canada,Asian
3955,31.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Australia,Asian
5396,31.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,USA,Asian
5921,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,UK,Welsh
4971,24.0,Female,High School,Sales Associate,1.0,30000.0,USA,White
2916,49.0,Male,Master's Degree,Software Engineer Manager,23.0,182392.0,USA,Asian
2328,41.0,Female,PhD,Director of Data Science,16.0,200000.0,Australia,Asian
5648,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,China,Chinese
3769,28.0,Female,Master's Degree,Software Developer,5.0,70000.0,China,Chinese
3443,37.0,Male,PhD,Director of HR,12.0,120000.0,UK,Asian
3854,39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,UK,Asian
4135,36.0,Male,Bachelor's Degree,Operations Manager,9.0,110000.0,UK,Welsh
6138,29.0,Male,Bachelor's Degree,Marketing Analyst,4.0,75000.0,China,Chinese
2145,49.0,Female,PhD,Senior Project Engineer,19.0,210000.0,China,Chinese
6173,27.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Canada,Black
5076,28.0,Female,Master's Degree,Marketing Manager,7.0,110000.0,USA,White
1573,31.0,Male,Master's Degree,Senior Project Engineer,6.0,125000.0,Canada,Asian
4082,40.0,Male,PhD,Data Scientist,15.0,150000.0,Canada,Asian
1124,28.0,Female,Master's,Data Scientist,6.0,150000.0,UK,Asian
2788,35.0,Male,Master's Degree,Full Stack Engineer,9.0,131547.0,UK,Welsh
2969,46.0,Female,Bachelor's Degree,Back end Developer,18.0,155795.0,Canada,Asian
2506,40.0,Female,Master's Degree,Senior Software Engineer,16.0,138032.0,China,Korean
5992,26.0,Male,Bachelor's Degree,Product Designer,2.0,55000.0,Canada,Asian
3468,32.0,Female,Master's Degree,Senior Human Resources Manager,6.0,80000.0,Australia,White
677,27.0,Female,Master's,Data Scientist,4.0,150000.0,Canada,Asian
2810,46.0,Female,Bachelor's Degree,Back end Developer,19.0,150729.0,Canada,White
3351,27.0,Female,Bachelor's Degree,Software Engineer,3.0,70000.0,Australia,White
730,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Australia,Australian
414,28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,Australia,Asian
3149,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,Canada,Asian
1518,38.0,Male,Master's Degree,Senior Software Engineer,10.0,155000.0,Australia,Australian
5749,33.0,Female,Master's Degree,Marketing Manager,9.0,130000.0,Canada,Black
827,28.0,Male,Bachelor's,Software Engineer,5.0,165000.0,China,Korean
3270,32.0,Male,Master's Degree,Product Manager,7.0,110000.0,USA,African American
3977,47.0,Male,PhD,Data Scientist,19.0,190000.0,UK,White
618,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Australia,Australian
114,23.0,Female,Bachelor's,Junior Marketing Analyst,0.5,35000.0,USA,White
419,32.0,Male,Bachelor's,Product Manager,7.0,170000.0,USA,African American
3071,38.0,Male,Bachelor's Degree,Back end Developer,12.0,132442.0,UK,Asian
1627,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Canada,Black
6636,24.0,Male,Bachelor's Degree,Sales Executive,1.0,35000.0,UK,Asian
4188,30.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,Australia,Asian
2898,29.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,103579.0,Canada,Black
6249,25.0,Male,Bachelor's Degree,Product Manager,1.0,60000.0,Australia,White
2084,32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0,China,Korean
755,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Canada,Asian
2548,43.0,Female,PhD,Software Engineer Manager,19.0,155944.0,UK,White
3972,42.0,Male,PhD,Data Scientist,14.0,140000.0,Canada,Black
3376,41.0,Female,PhD,Director of Data Science,16.0,200000.0,Canada,White
5730,37.0,Male,Master's Degree,Marketing Director,14.0,190000.0,UK,Mixed
4110,32.0,Male,Bachelor's Degree,Operations Manager,6.0,90000.0,China,White
2446,39.0,Female,Master's Degree,Senior Software Engineer,15.0,134641.0,Australia,White
4383,44.0,Female,Master's Degree,Human Resources Manager,15.0,152000.0,UK,Welsh
1068,27.0,Male,Bachelor's,Software Engineer,4.0,160000.0,Australia,Asian
3916,30.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,China,Korean
5291,39.0,Female,Master's Degree,Marketing Manager,14.0,170000.0,Australia,White
5540,39.0,Female,Bachelor's Degree,Financial Manager,16.0,200000.0,China,Korean
5391,29.0,Male,Bachelor's Degree,Product Designer,3.0,60000.0,China,Chinese
5736,27.0,Male,Bachelor's Degree,Software Engineer,3.0,80000.0,Canada,Black
3501,24.0,Female,Bachelor's Degree,Web Developer,1.0,40000.0,China,Chinese
2740,42.0,Male,Master's Degree,Product Manager,14.0,180000.0,China,White
5055,27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0,Canada,Asian
4003,34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,China,Chinese
1570,27.0,Female,Master's Degree,Back end Developer,2.0,70000.0,Australia,Australian
2429,49.0,Female,High School,Senior Project Engineer,25.0,154207.0,Canada,White
3749,36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Australia,Australian
6204,33.0,Female,Master's Degree,Marketing Manager,9.0,135000.0,Australia,Australian
1689,35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0,UK,Mixed
853,30.0,Female,PhD,Data Scientist,7.0,185000.0,UK,Mixed
3549,32.0,Female,Bachelor's Degree,Junior Web Developer,2.0,45000.0,USA,African American
897,29.0,Female,Master's,Data Scientist,6.0,180000.0,Australia,White
4595,42.0,Female,Master's Degree,Senior HR Generalist,12.0,110000.0,UK,Asian
5882,30.0,Male,PhD,Data Scientist,6.0,100000.0,UK,Asian
337,34.0,Male,Bachelor's,Senior Operations Coordinator,7.0,90000.0,UK,Asian
2841,30.0,Female,Master's Degree,Senior Project Engineer,5.0,100867.0,China,Chinese
3089,43.0,Male,Bachelor's Degree,Full Stack Engineer,19.0,152726.0,Australia,Australian
4614,34.0,Male,PhD,Director of HR,9.0,95000.0,USA,African American
1350,56.0,Male,PhD,Software Engineer Manager,18.0,195000.0,Australia,Australian
1017,24.0,Male,Bachelor's,Data Analyst,2.0,95000.0,Australia,White
2818,46.0,Male,Bachelor's Degree,Senior Project Engineer,25.0,166958.0,UK,Welsh
1633,31.0,Male,Master's Degree,Senior Project Engineer,7.0,135000.0,Australia,Asian
2491,24.0,Female,High School,Senior Project Engineer,1.0,52731.0,Canada,Black
3733,26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Australia,Asian
3254,29.0,Male,Bachelor's Degree,Front End Developer,4.0,80000.0,USA,African American
6198,24.0,Female,High School,Receptionist,0.0,25000.0,China,White
5881,27.0,Female,Bachelor's Degree,Product Manager,2.0,65000.0,Australia,White
5885,32.0,Female,Master's Degree,Software Engineer,9.0,120000.0,Australia,White
2072,46.0,Male,PhD,Software Engineer Manager,16.0,185000.0,China,Chinese
4455,34.0,Male,Bachelor's Degree,Operations Manager,8.0,104000.0,Canada,Asian
6540,23.0,Male,Bachelor's Degree,Sales Representative,1.0,35000.0,UK,Mixed
5412,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,UK,Asian
1637,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0,UK,Mixed
4649,25.0,Male,High School,Junior Sales Associate,1.0,30000.0,China,Korean
2481,57.0,Female,PhD,Software Engineer Manager,33.0,191790.0,China,Chinese
2267,26.0,Male,Bachelor's Degree,Software Developer,2.0,60000.0,UK,Welsh
2961,24.0,Male,Bachelor's Degree,Back end Developer,2.0,64182.0,USA,Hispanic
5327,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,65000.0,Australia,White
6328,27.0,Male,Master's Degree,Digital Marketing Manager,3.0,50000.0,Australia,Australian
3061,50.0,Female,Bachelor's Degree,Senior Project Engineer,25.0,177862.0,Canada,White
5056,33.0,Male,PhD,Sales Director,10.0,155000.0,USA,African American
5873,28.0,Female,Bachelor's Degree,Marketing Analyst,3.0,60000.0,China,Chinese
2143,37.0,Female,Bachelor's Degree,Software Engineer Manager,11.0,170000.0,USA,Asian
5107,27.0,Female,Master's Degree,Content Marketing Manager,4.0,80000.0,Australia,Asian
3120,54.0,Male,PhD,Software Engineer Manager,28.0,182013.0,USA,African American
5191,26.0,Female,Bachelor's Degree,Social Media Manager,3.0,55000.0,Australia,Asian
6320,46.0,Male,Master's Degree,Content Marketing Manager,16.0,160000.0,USA,White
4048,29.0,Male,Bachelor's Degree,Software Developer,5.0,80000.0,China,Chinese
3359,41.0,Female,PhD,Director of Data Science,16.0,200000.0,USA,African American
2746,23.0,Female,Bachelor's Degree,Software Engineer,1.0,50000.0,USA,Hispanic
5095,33.0,Male,PhD,Sales Director,10.0,155000.0,China,Chinese
3509,38.0,Male,Master's Degree,Senior HR Generalist,8.0,95000.0,USA,White
1681,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Australia,Australian
4252,43.0,Male,PhD,Data Scientist,16.0,162000.0,USA,African American
3150,36.0,Male,PhD,Director of Data Science,12.0,170000.0,USA,White
2296,24.0,Female,Bachelor's Degree,Software Developer,2.0,55000.0,Canada,Black
